,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index
571,21-09-03,0.0,30.7,21.1,93.5966,98.5051,0.0,0.0,4.45,315.0,315.0,2,571
570,20-09-03,0.0,30.5,21.0,93.45700000000001,72.1988,0.0,0.0,4.3,292.0,225.0,2,570
569,19-09-03,0.0,31.0,20.7,95.0084,72.1988,4.0,0.0,8.3,270.0,225.0,2,569
568,18-09-03,0.0,28.4,19.0,96.7035,86.9552,6.0,0.0,0.0,270.0,225.0,2,568
565,15-09-03,17.6,30.5,21.0,96.7035,84.6773,6.0,6.0,0.0,225.0,135.0,2,565
564,14-09-03,11.3,31.0,20.4,96.689,73.5896,6.0,0.0,5.3,225.0,45.0,2,564
2858,13-09-18,0.0,31.0,20.6,79.0,76.0,0.0,0.0,8.5,40.0,230.0,2,2858
2857,12-09-18,0.0,31.2,22.0,77.0,65.0,0.0,2.0,9.2,30.0,290.0,2,2857
0,01-10-2008,0.6,30.8,24.0,94.0,84.0,4.0,0.0,8.25,45.0,270.0,2,2452
51,22-07-00,0.0,30.5,21.5,98.3527,96.9991,8.0,8.0,0.0,90.0,225.0,1,51
0,01-10-08,0.0,29.6,16.5,88.0,94.0,4.0,8.0,4.4,140.0,230.0,1,2059
0,01-10-08,0.0,30.5,23.0,76.7982,64.7961,4.0,0.0,1.0,315.0,270.0,1,1898
0,01-10-08,0.0,30.5,23.5,95.0955,92.0262,0.0,2.0,8.0,225.0,225.0,1,1910
0,01-10-08,0.0,30.6,23.0,95.0741,92.0262,0.0,4.0,7.1,225.0,225.0,1,1909
0,01-10-08,6.2,34.0,23.7,96.6295,98.3807,2.0,8.0,0.0,315.0,157.5,1,1908
0,01-10-08,11.4,31.0,22.0,94.9634,78.7511,2.0,2.0,3.0,315.0,45.0,1,1907
0,01-10-08,24.2,31.5,21.2,98.3084,78.3373,0.0,0.0,7.3,225.0,157.5,1,1906
0,01-10-08,0.0,33.0,23.5,90.302,70.2131,0.0,0.0,7.45,225.0,225.0,1,1905
0,01-10-08,0.0,32.5,22.3,88.7773,68.7438,0.0,0.0,10.0,202.5,225.0,1,1904
0,01-10-08,0.0,31.5,22.5,92.0262,78.3373,0.0,0.0,0.0,225.0,315.0,1,1903
0,01-10-08,4.0,32.0,21.5,112.0481,81.0828,2.0,0.0,0.0,135.0,225.0,1,1902
0,01-10-08,30.0,31.9,22.0,129.4239,98.3527,0.0,8.0,0.0,202.5,225.0,1,1901
0,01-10-08,0.0,31.0,24.0,84.8649,86.3818,0.0,0.0,6.0,315.0,315.0,1,1900
0,01-10-08,0.0,30.5,23.0,84.9868,68.3867,0.0,1.0,2.0,290.0,270.0,1,1899
0,01-10-08,0.0,30.5,22.5,79.6702,65.7625,0.0,0.0,1.0,290.0,270.0,1,1897
0,01-10-08,77.2,29.3,22.0,96.0,87.0,4.0,6.0,0.3,170.0,240.0,1,1941
0,01-10-08,0.0,31.0,21.5,80.3863,69.8771,0.0,0.0,8.3,290.0,315.0,1,1896
0,01-10-08,0.0,30.5,23.0,79.1291,71.0287,0.0,0.0,7.15,315.0,315.0,1,1895
0,01-10-08,9.0,30.5,22.0,77.9025,74.7894,0.0,2.0,5.3,290.0,315.0,1,1894
0,01-10-08,0.0,30.5,23.5,92.0262,40.5774,0.0,6.0,6.3,315.0,225.0,1,1893
0,01-10-08,0.0,32.9,19.0,89.0,75.0,2.0,3.0,7.8,80.0,250.0,1,1892
0,01-10-08,2.4,31.0,23.5,95.1377,89.8524,8.0,0.0,2.3,315.0,315.0,1,1891
0,01-10-08,0.0,31.0,23.5,83.6139,67.8676,0.0,0.0,5.0,290.0,290.0,1,1890
0,01-10-08,6.6,31.0,23.5,80.7037,80.8576,1.0,1.0,1.3,290.0,225.0,1,1889
0,01-10-08,5.2,30.5,24.0,87.5452,76.3686,0.0,0.0,4.0,110.0,225.0,1,1888
0,01-10-08,0.8,30.5,23.5,76.229,77.5057,0.0,0.0,5.3,225.0,290.0,1,1887
0,01-10-08,24.2,31.0,23.5,87.8227,76.0998,4.0,0.0,1.0,225.0,225.0,1,1886
0,01-10-08,1.0,31.0,23.5,95.1377,89.8524,2.0,0.0,3.15,290.0,225.0,1,1885
0,01-10-08,0.0,32.0,22.5,95.0084,87.5452,2.0,4.0,10.3,225.0,225.0,1,1911
0,01-10-08,0.0,31.0,22.5,91.8522,49.8089,0.0,0.0,0.0,225.0,135.0,1,1912
0,01-10-08,0.0,30.7,23.5,94.0,91.0,0.0,0.0,9.8,292.0,90.0,1,1913
0,01-10-08,6.3,32.1,24.0,92.0,83.0,0.0,0.0,9.6,135.0,300.0,1,1914
0,01-10-08,83.2,29.8,22.3,98.0,80.0,8.0,7.0,0.0,90.0,225.0,1,1939
0,01-10-08,23.4,30.8,22.5,97.0,84.0,8.0,8.0,1.3,90.0,275.0,1,1938
0,01-10-08,22.4,30.5,22.2,97.0,69.0,8.0,7.0,1.5,200.0,315.0,1,1937
0,01-10-08,4.1,30.9,23.2,98.0,73.0,5.0,6.0,7.0,170.0,265.0,1,1936
0,01-10-08,95.6,29.5,22.6,99.0,84.0,8.0,8.0,0.0,180.0,210.0,1,1935
0,01-10-08,32.4,29.2,22.9,97.0,81.0,8.0,8.0,0.0,300.0,180.0,1,1934
0,01-10-08,110.6,28.2,21.5,95.0,89.0,8.0,7.0,0.0,270.0,115.0,1,1933
0,01-10-08,19.5,33.4,23.6,98.0,100.0,8.0,8.0,0.0,130.0,45.0,1,1932
0,01-10-08,2.4,34.1,24.7,94.0,78.0,6.0,8.0,2.3,100.0,247.0,1,1931
0,01-10-08,70.4,30.2,24.8,98.0,83.0,8.0,6.0,0.5,260.0,270.0,1,1930
0,01-10-08,105.7,26.7,23.0,98.0,99.0,8.0,8.0,0.0,45.0,215.0,1,1929
0,01-10-08,86.3,30.0,21.5,100.0,93.0,8.0,8.0,1.2,135.0,340.0,1,1928
0,01-10-08,37.0,30.5,21.6,97.0,100.0,8.0,8.0,0.2,45.0,32.0,1,1927
0,01-10-08,3.1,32.5,21.5,93.0,85.0,6.0,8.0,4.0,100.0,140.0,1,1926
0,01-10-08,0.0,31.8,22.4,79.0,67.0,4.0,6.0,2.9,30.0,340.0,1,1925
0,01-10-08,2.8,33.8,21.8,82.0,69.0,2.0,4.0,8.7,40.0,290.0,1,1924
0,01-10-08,1.4,32.1,21.5,89.0,72.0,3.0,4.0,8.0,360.0,240.0,1,1923
0,01-10-08,14.8,28.0,21.3,92.0,94.0,5.0,6.0,3.5,180.0,135.0,1,1922
0,01-10-08,88.5,27.6,20.2,95.0,96.0,8.0,8.0,0.0,180.0,135.0,1,1921
0,01-10-08,89.0,29.8,20.0,98.0,92.0,8.0,8.0,2.2,200.0,220.0,1,1920
0,01-10-08,100.8,29.2,20.6,100.0,98.0,8.0,8.0,0.0,160.0,170.0,1,1919
0,01-10-08,4.0,27.0,21.3,98.0,97.0,8.0,8.0,0.1,150.0,120.0,1,1918
0,01-10-08,1.8,30.4,22.0,96.0,68.0,4.0,2.0,5.3,70.0,210.0,1,1917
0,01-10-08,2.2,31.2,22.0,94.0,80.0,4.0,3.0,4.0,200.0,220.0,1,1916
0,01-10-08,0.4,30.8,23.7,95.0,79.0,2.0,6.0,2.2,100.0,230.0,1,1915
0,01-10-08,3.2,31.4,21.5,96.0,81.0,5.0,6.0,6.2,140.0,210.0,1,1884
0,01-10-08,39.2,30.0,22.5,96.6295,72.1988,6.0,0.0,0.0,247.5,315.0,1,1883
0,01-10-08,55.0,28.2,21.0,98.0,82.0,8.0,4.0,0.5,120.0,240.0,1,1882
0,01-10-08,33.4,31.0,21.0,96.5515,80.9334,0.0,4.0,0.0,225.0,225.0,1,1853
0,01-10-08,0.0,31.0,23.0,86.1572,72.1988,0.0,0.0,0.0,315.0,315.0,1,1851
0,01-10-08,0.0,31.4,22.9,91.6687,72.7159,0.0,0.0,0.0,292.5,315.0,1,1850
0,01-10-08,48.4,30.5,22.5,96.7179,86.9056,1.0,0.0,7.0,240.0,270.0,1,1849
0,01-10-08,0.0,31.7,23.2,93.0,73.0,6.0,6.0,5.1,120.0,220.0,1,1848
0,01-10-08,42.3,30.7,22.3,94.0,91.0,7.0,5.0,2.8,180.0,200.0,1,1847
0,01-10-08,0.0,30.5,21.5,98.3527,96.9991,8.0,8.0,0.0,90.0,225.0,1,1846
0,01-10-08,22.4,30.5,23.0,95.3737,95.5161,8.0,8.0,0.0,225.0,225.0,1,1845
0,01-10-08,0.0,30.5,24.5,95.3737,92.6405,8.0,8.0,0.0,90.0,225.0,1,1844
0,01-10-08,53.0,26.4,22.5,98.3084,81.0828,8.0,4.0,0.0,247.0,225.0,1,1843
0,01-10-08,84.0,29.0,21.0,98.2692,95.0741,8.0,8.0,0.0,67.0,45.0,1,1842
0,01-10-08,152.0,28.9,21.2,98.2692,88.1523,8.0,8.0,0.0,315.0,315.0,1,1841
0,01-10-08,57.2,30.0,22.0,95.0741,94.0672,8.0,8.0,0.0,225.0,225.0,1,1840
0,01-10-08,53.4,30.0,22.5,96.9039,95.2789,8.0,8.0,0.0,225.0,225.0,1,1839
0,01-10-08,70.8,30.0,23.0,98.4142,95.55,8.0,6.0,0.0,135.0,225.0,1,1838
0,01-10-08,1.0,31.0,22.0,96.8789,97.0218,8.0,8.0,0.0,135.0,225.0,1,1837
0,01-10-08,0.0,31.0,22.0,95.3737,94.0672,8.0,8.0,0.0,135.0,225.0,1,1836
0,01-10-08,17.2,31.0,22.5,96.9039,97.0218,8.0,8.0,0.0,135.0,225.0,1,1835
0,01-10-08,40.0,31.0,25.0,96.2127,88.575,8.0,8.0,0.0,135.0,225.0,1,1834
0,01-10-08,43.2,31.0,22.5,94.0,97.0105,8.0,8.0,0.0,135.0,225.0,1,1833
0,01-10-08,52.7,31.0,22.0,98.4206,95.55,6.0,6.0,0.0,135.0,225.0,1,1832
0,01-10-08,36.0,30.9,23.0,90.5081,95.4284,6.0,6.0,0.0,135.0,225.0,1,1831
0,01-10-08,14.8,29.0,23.0,96.7321,98.4142,6.0,6.0,0.0,225.0,225.0,1,1830
0,01-10-08,11.4,31.0,25.0,93.5966,99.1818,6.0,8.0,0.0,225.0,45.0,1,1829
0,01-10-08,6.4,29.0,25.0,95.7468,98.3084,8.0,8.0,0.0,135.0,45.0,1,1828
0,01-10-08,96.4,26.0,23.0,98.2772,95.6928,8.0,8.0,0.0,270.0,225.0,1,1827
0,01-10-08,0.0,30.6,22.5,91.8877,72.1988,0.0,0.0,8.3,270.0,315.0,1,1852
0,01-10-08,0.0,31.0,21.0,91.6687,74.9643,0.0,0.0,0.0,270.0,315.0,1,1854
0,01-10-08,0.0,31.9,22.7,91.8522,78.3373,2.0,2.0,0.0,270.0,315.0,1,1881
0,01-10-08,26.0,31.5,21.0,98.2692,72.1988,0.0,0.0,0.0,315.0,225.0,1,1855
0,01-10-08,0.0,31.2,23.0,87.5452,74.7894,0.0,0.0,0.0,315.0,315.0,1,1880
0,01-10-08,0.0,32.8,24.2,91.0,85.0,0.0,0.0,10.2,180.0,225.0,1,1879
0,01-10-08,0.0,32.5,24.2,91.0,82.0,0.0,0.0,10.0,315.0,135.0,1,1878
0,01-10-08,0.0,32.0,23.5,89.0,80.0,0.0,0.0,9.8,45.0,247.0,1,1877
0,01-10-08,0.0,31.5,24.8,91.0,88.0,0.0,0.0,9.4,315.0,292.0,1,1876
0,01-10-08,0.0,33.0,25.0,94.0,80.0,0.0,0.0,9.6,45.0,180.0,1,1875
0,01-10-08,0.0,32.8,24.2,99.0,81.0,0.0,0.0,10.4,202.0,315.0,1,1874
0,01-10-08,0.0,32.5,26.2,89.0,82.0,0.0,0.0,10.2,247.0,45.0,1,1873
0,01-10-08,0.0,33.0,26.0,94.0,84.0,6.0,0.0,10.0,315.0,315.0,1,1872
0,01-10-08,0.0,32.0,25.2,91.0,90.0,4.0,0.0,9.8,270.0,220.0,1,1871
0,01-10-08,0.0,32.7,25.4,91.0,87.0,8.0,0.0,10.1,315.0,202.0,1,1870
0,01-10-08,8.6,30.0,23.5,92.3486,80.0162,2.0,2.0,1.0,225.0,225.0,1,1869
0,01-10-08,83.4,28.0,22.5,96.7874,88.7773,4.0,8.0,0.0,225.0,225.0,1,1868
0,01-10-08,53.8,30.5,22.5,87.7994,82.6071,2.0,1.0,2.0,270.0,270.0,1,1867
0,01-10-08,11.74,28.0,24.0,92.06,80.9334,4.0,2.0,2.0,270.0,315.0,1,1866
0,01-10-08,46.6,28.5,23.0,96.76,81.4037,2.0,1.0,0.0,225.0,225.0,1,1865
0,01-10-08,19.4,28.5,22.5,86.0,79.625,6.0,8.0,0.0,270.0,225.0,1,1864
0,01-10-08,40.6,28.5,22.5,98.3084,86.2142,5.0,3.0,0.0,270.0,225.0,1,1863
0,01-10-08,45.2,28.5,22.5,96.6142,79.3808,8.0,8.0,0.3,225.0,225.0,1,1862
0,01-10-08,14.0,29.0,23.0,90.3858,77.9912,8.0,7.0,1.0,225.0,225.0,1,1861
0,01-10-08,22.2,25.5,22.5,96.6446,96.689,5.0,6.0,0.0,225.0,225.0,1,1860
0,01-10-08,0.0,31.0,22.2,94.9174,69.3082,4.0,2.0,0.0,292.5,315.0,1,1859
0,01-10-08,13.3,32.0,21.5,95.0305,65.8937,2.0,0.0,0.0,315.0,315.0,1,1858
0,01-10-08,0.0,31.0,21.0,91.8522,72.1988,4.0,2.0,0.0,315.0,135.0,1,1857
0,01-10-08,14.3,30.0,21.0,98.3084,72.1988,0.0,0.0,0.0,315.0,315.0,1,1856
0,01-10-08,6.2,28.2,22.8,97.0,93.0,8.0,8.0,0.0,130.0,225.0,1,1940
0,01-10-08,82.3,27.0,22.4,100.0,100.0,8.0,8.0,0.0,90.0,150.0,1,1942
0,01-10-08,0.8,28.9,16.2,95.0,87.0,8.0,8.0,5.3,130.0,270.0,1,2058
0,01-10-08,22.0,29.0,20.0,100.0,92.3486,4.0,6.0,0.0,45.0,315.0,1,2016
0,01-10-08,0.0,30.0,23.0,84.6773,78.7511,2.0,0.0,6.0,45.0,225.0,1,2028
0,01-10-08,0.0,30.0,23.0,92.0262,78.7511,4.0,0.0,2.45,45.0,0.0,1,2027
0,01-10-08,1.4,32.0,26.0,92.1915,78.7511,8.0,6.0,1.0,270.0,225.0,1,2026
0,01-10-08,38.4,32.0,27.8,92.1915,78.7511,8.0,6.0,7.0,225.0,225.0,1,2025
0,01-10-08,3.0,31.0,24.0,92.1915,72.7159,4.0,2.0,4.0,270.0,135.0,1,2024
0,01-10-08,0.0,31.0,24.0,84.9868,78.7511,4.0,6.0,7.0,247.0,225.0,1,2023
0,01-10-08,20.0,31.0,24.5,92.1915,85.5613,6.0,4.0,3.15,202.0,0.0,1,2022
0,01-10-08,0.0,31.0,23.0,92.1915,78.3373,4.0,4.0,1.15,225.0,315.0,1,2021
0,01-10-08,9.8,31.0,22.0,92.0262,85.2811,4.0,8.0,6.0,225.0,225.0,1,2020
0,01-10-08,41.4,30.0,21.0,92.1915,78.7511,8.0,8.0,1.0,225.0,315.0,1,2019
0,01-10-08,18.0,30.0,20.0,92.1915,85.2811,8.0,8.0,0.0,45.0,225.0,1,2018
0,01-10-08,64.8,31.0,27.0,92.1915,78.7511,6.0,8.0,5.0,225.0,225.0,1,2017
0,01-10-08,59.0,28.0,24.0,91.6687,91.8522,8.0,6.0,0.0,67.0,315.0,1,2015
0,01-10-08,23.0,31.2,23.0,90.2165,71.0287,6.0,4.0,0.0,225.0,225.0,1,1943
0,01-10-08,49.4,28.0,26.4667,91.8522,92.0262,8.0,8.0,0.0,90.0,225.0,1,2014
0,01-10-08,40.0,28.0,23.0,91.8522,100.0,8.0,8.0,0.0,315.0,45.0,1,2013
0,01-10-08,40.0,27.0,24.0,91.8522,92.1915,8.0,8.0,0.0,225.0,280.0,1,2012
0,01-10-08,18.0,29.0,25.6667,91.8522,92.0262,8.0,8.0,0.0,135.0,315.0,1,2011
0,01-10-08,10.2,31.0,23.4,100.0,92.3486,8.0,8.0,2.3,225.0,260.0,1,2010
0,01-10-08,0.0,30.0,22.0,92.1915,78.7511,6.0,4.0,2.0,315.0,315.0,1,2009
0,01-10-08,18.0,30.0,24.0,92.1915,78.7511,8.0,6.0,0.0,180.0,270.0,1,2008
0,01-10-08,25.0,30.0,24.0,91.8522,78.7511,8.0,8.0,2.45,315.0,315.0,1,2007
0,01-10-08,45.2,26.0,25.0667,92.0262,92.1915,6.0,8.0,0.0,90.0,315.0,1,2006
0,01-10-08,61.2,26.0,22.48,91.8522,92.0262,6.0,8.0,1.0,225.0,225.0,1,2005
0,01-10-08,27.0,31.0,24.6667,92.1915,78.7511,6.0,6.0,3.0,225.0,270.0,1,2004
0,01-10-08,58.0,31.0,26.0,92.0262,92.0262,6.0,4.0,2.0,292.0,315.0,1,2003
0,01-10-08,1.6,30.0,24.0,92.1915,85.5613,4.0,4.0,8.0,45.0,315.0,1,2029
0,01-10-08,6.8,27.0,21.888,91.8522,78.7511,8.0,8.0,6.0,45.0,315.0,1,2030
0,01-10-08,9.0,31.0,22.02,100.0,61.9778,2.0,0.0,0.0,225.0,315.0,1,2031
0,01-10-08,17.0,30.0,22.12,100.0,78.7511,6.0,0.0,0.0,270.0,247.0,1,2032
0,01-10-08,0.0,29.6,16.0,96.0,88.0,8.0,4.0,7.0,170.0,240.0,1,2057
0,01-10-08,0.0,32.0,25.0,84.9868,72.7159,0.0,2.0,8.15,112.0,45.0,1,2056
0,01-10-08,0.0,32.0,25.0,84.9868,67.1368,0.0,4.0,8.3,45.0,45.0,1,2055
0,01-10-08,10.0,32.0,22.08,92.0262,92.1915,0.0,0.0,0.0,247.0,337.0,1,2054
0,01-10-08,0.0,31.0,21.9,100.0,61.9778,0.0,0.0,0.0,225.0,337.0,1,2053
0,01-10-08,0.0,31.0,21.7,92.0262,61.9778,0.0,0.0,0.0,202.0,292.0,1,2052
0,01-10-08,0.0,32.0,21.3,100.0,61.9778,2.0,0.0,0.0,247.0,247.0,1,2051
0,01-10-08,61.2,28.0,21.604,91.8522,92.1915,6.0,8.0,0.0,247.0,315.0,1,2050
0,01-10-08,15.6,30.0,22.552,91.8522,77.9025,6.0,8.0,0.0,225.0,315.0,1,2049
0,01-10-08,0.0,30.0,22.188000000000002,91.8522,72.7159,6.0,8.0,4.7,315.0,315.0,1,2048
0,01-10-08,20.4,30.0,21.624000000000002,84.0084,78.7511,8.0,8.0,4.1,270.0,225.0,1,2047
0,01-10-08,6.5,30.0,21.676,91.8522,78.7511,8.0,8.0,3.0,225.0,225.0,1,2046
0,01-10-08,3.7,28.0,21.724,91.8522,85.5613,6.0,6.0,1.45,270.0,225.0,1,2045
0,01-10-08,8.6,27.0,21.772,92.0262,78.7511,8.0,8.0,3.6,247.0,225.0,1,2044
0,01-10-08,18.4,28.0,21.384,92.1915,78.7511,6.0,6.0,3.3,225.0,270.0,1,2043
0,01-10-08,11.2,28.0,22.171999999999997,77.9025,78.7511,6.0,8.0,7.1,180.0,225.0,1,2042
0,01-10-08,0.0,31.0,24.0,84.9868,72.7159,2.0,2.0,7.0,225.0,135.0,1,2041
0,01-10-08,2.7,27.0,22.471999999999998,84.6773,72.7159,8.0,6.0,6.2,247.0,315.0,1,2040
0,01-10-08,28.8,26.0,22.38,100.0,78.7511,8.0,6.0,3.2,225.0,225.0,1,2039
0,01-10-08,32.4,25.0,22.308000000000003,84.0084,78.3373,8.0,6.0,0.0,225.0,135.0,1,2038
0,01-10-08,88.0,25.0,21.988000000000003,91.6687,92.1915,8.0,8.0,0.0,225.0,225.0,1,2037
0,01-10-08,0.0,31.0,21.64,91.8522,72.1988,0.0,0.0,7.3,292.0,337.0,1,2036
0,01-10-08,4.8,32.0,21.76,91.8522,61.9778,2.0,0.0,0.0,225.0,337.0,1,2035
0,01-10-08,22.4,31.0,21.58,100.0,92.0262,2.0,8.0,0.0,225.0,157.0,1,2034
0,01-10-08,98.6,31.0,21.96,100.0,92.1915,2.0,8.0,0.0,157.0,337.0,1,2033
0,01-10-08,0.0,31.0,25.0,92.0262,84.9868,2.0,0.0,4.45,0.0,225.0,1,2002
0,01-10-08,0.0,31.0,23.0,84.9868,78.7511,2.0,2.0,2.0,45.0,45.0,1,2001
0,01-10-08,3.6,30.0,23.0,92.0262,78.7511,4.0,4.0,6.3,45.0,0.0,1,2000
0,01-10-08,49.4,26.5,21.5,91.6687,92.2867,8.0,2.0,0.0,135.0,135.0,1,1971
0,01-10-08,15.6,30.0,23.0,93.8553,85.4509,1.0,2.0,1.0,270.0,245.0,1,1969
0,01-10-08,95.0,31.0,21.0,97.0,94.0,8.0,8.0,0.0,70.0,135.0,1,1968
0,01-10-08,48.6,30.0,21.0,97.0,94.0,8.0,5.0,6.5,225.0,210.0,1,1967
0,01-10-08,19.6,30.0,20.0,97.0,98.0,8.0,8.0,7.8,180.0,180.0,1,1966
0,01-10-08,11.5,28.0,19.0,100.0,98.0,8.0,8.0,0.0,45.0,225.0,1,1965
0,01-10-08,20.2,28.0,18.0,100.0,99.0,8.0,8.0,0.0,45.0,135.0,1,1964
0,01-10-08,10.8,28.0,20.0,100.0,97.0,8.0,8.0,0.0,180.0,225.0,1,1963
0,01-10-08,4.0,29.0,23.0,100.0,97.0,8.0,8.0,0.0,225.0,45.0,1,1962
0,01-10-08,120.0,30.0,23.0,98.0,97.0,8.0,8.0,0.0,135.0,270.0,1,1961
0,01-10-08,114.2,29.0,21.0,100.0,96.0,6.0,6.0,0.0,135.0,45.0,1,1960
0,01-10-08,30.4,29.0,20.0,98.0,95.0,8.0,8.0,0.0,45.0,225.0,1,1959
0,01-10-08,44.1,30.0,22.0,98.0,98.0,8.0,7.0,0.0,135.0,270.0,1,1958
0,01-10-08,31.8,30.0,24.0,99.0,98.0,8.0,8.0,0.0,225.0,45.0,1,1956
0,01-10-08,29.2,30.0,23.0,98.0,96.0,8.0,4.0,0.0,135.0,270.0,1,1955
0,01-10-08,61.3,27.2,22.7,98.0,94.0,8.0,2.0,0.0,180.0,210.0,1,1954
0,01-10-08,15.4,26.8,23.2,98.0,83.0,3.0,4.0,0.0,120.0,240.0,1,1953
0,01-10-08,7.0,30.0,22.2,98.0,86.0,3.0,1.0,0.0,120.0,240.0,1,1952
0,01-10-08,2.3,30.2,23.4,92.0,80.0,2.0,0.0,3.8,120.0,210.0,1,1951
0,01-10-08,0.0,32.0,24.0,95.0,84.0,0.0,0.0,7.9,90.0,90.0,1,1950
0,01-10-08,11.6,30.8,21.7,97.0,89.0,6.0,4.0,1.7,70.0,200.0,1,1949
0,01-10-08,11.0,31.8,23.5,94.0,82.0,0.0,4.0,8.4,225.0,315.0,1,1948
0,01-10-08,1.8,31.6,23.0,93.0,81.0,3.0,0.0,3.9,180.0,230.0,1,1947
0,01-10-08,64.8,29.4,21.6,97.0,84.0,6.0,6.0,0.2,130.0,190.0,1,1946
0,01-10-08,0.7,31.5,23.4,94.0,74.0,2.0,3.0,9.5,80.0,240.0,1,1945
0,01-10-08,2.8,30.6,23.0,94.0,91.0,5.0,4.0,4.7,135.0,220.0,1,1944
0,01-10-08,51.6,29.5,22.5,90.0848,88.1345,8.0,1.0,0.0,315.0,245.0,1,1970
0,01-10-08,53.2,27.0,22.0,96.6142,91.8522,8.0,8.0,0.0,225.0,135.0,1,1972
0,01-10-08,0.0,30.0,22.0,84.9868,84.9868,2.0,6.0,2.3,135.0,225.0,1,1999
0,01-10-08,67.2,29.0,21.5,96.6446,96.7321,6.0,4.0,0.0,45.0,315.0,1,1973
0,01-10-08,8.2,30.0,24.0,84.9868,78.3373,6.0,2.0,8.3,90.0,315.0,1,1998
0,01-10-08,2.6,30.0,22.0,92.0262,78.3373,4.0,4.0,4.5,90.0,315.0,1,1997
0,01-10-08,7.0,30.0,23.0,92.0262,78.3373,6.0,2.0,6.0,45.0,315.0,1,1996
0,01-10-08,8.0,30.0,19.75,92.0262,92.1915,2.0,6.0,2.0,292.0,315.0,1,1995
0,01-10-08,19.0,30.0,24.0,92.0262,78.3373,6.0,4.0,3.0,270.0,315.0,1,1994
0,01-10-08,27.0,31.0,28.25,92.1915,78.7511,6.0,6.0,7.3,270.0,225.0,1,1993
0,01-10-08,35.4,31.0,22.0,92.0262,78.7511,8.0,8.0,3.0,292.0,315.0,1,1992
0,01-10-08,7.0,31.0,21.6667,92.1915,78.7511,4.0,6.0,3.3,45.0,45.0,1,1991
0,01-10-08,27.4,31.0,27.0,92.1915,79.1451,4.0,8.0,0.0,270.0,270.0,1,1990
0,01-10-08,127.0,28.0,27.0,100.0,92.3486,6.0,8.0,0.0,292.0,315.0,1,1989
0,01-10-08,47.0,31.0,21.0,92.1915,92.0262,8.0,8.0,5.0,337.0,337.0,1,1988
0,01-10-08,17.0,31.0,23.6667,92.1915,78.7511,6.0,4.0,7.3,225.0,45.0,1,1987
0,01-10-08,0.0,31.0,28.0,84.9868,78.7511,2.0,4.0,3.3,45.0,45.0,1,1986
0,01-10-08,0.0,31.0,27.0,84.9868,78.7511,4.0,4.0,8.0,270.0,315.0,1,1985
0,01-10-08,16.0,29.0,21.6667,92.0262,78.7511,4.0,6.0,0.15,315.0,315.0,1,1984
0,01-10-08,2.0,27.0,26.0,91.8522,78.7511,4.0,4.0,3.0,247.0,315.0,1,1983
0,01-10-08,10.2,30.0,22.7333,92.1915,78.7511,6.0,6.0,6.0,247.0,45.0,1,1982
0,01-10-08,6.1,30.7,21.6,83.0,95.0,6.0,6.0,5.1,160.0,150.0,1,1981
0,01-10-08,12.5,28.4,24.5,95.0,85.0,7.0,4.0,3.3,210.0,210.0,1,1980
0,01-10-08,0.0,32.7,21.4,91.0,80.0,4.0,3.0,7.9,100.0,290.0,1,1979
0,01-10-08,2.8,32.2,22.0,95.0,70.0,4.0,0.0,5.8,200.0,270.0,1,1978
0,01-10-08,108.6,32.7,20.8,98.0,70.0,4.0,2.0,6.8,100.0,280.0,1,1977
0,01-10-08,0.0,30.5,22.3,92.0,95.0,4.0,8.0,4.2,200.0,210.0,1,1976
0,01-10-08,1.8,33.7,22.0,96.0,76.0,4.0,0.0,8.1,30.0,260.0,1,1975
0,01-10-08,167.4,29.0,22.0,98.2772,93.4282,8.0,4.0,0.0,60.0,45.0,1,1974
0,01-10-08,41.2,30.0,23.0,100.0,99.0,8.0,8.0,0.0,315.0,135.0,1,1957
83,23-08-00,0.0,26.0,23.0,98.3807,98.3382,4.0,3.0,0.0,135.0,135.0,1,83
53,24-07-00,0.0,30.5,24.5,95.3737,92.6405,8.0,8.0,0.0,90.0,225.0,1,53
384,18-08-02,12.6,18.5,23.0,84.9868,92.1915,6.0,0.0,0.0,315.0,225.0,1,384
2229,27-08-14,49.6,27.8,23.0,99.0,91.0,8.0,6.0,0.0,90.0,270.0,1,2229
1706,24-06-11,33.2,29.8,24.0,100.0,98.0,8.0,8.0,3.0,90.0,45.0,1,1706
2248,15-09-14,20.9,31.0,23.3,97.0,72.0,6.0,2.0,6.3,90.0,290.0,1,2248
1601,11-08-10,7.0,27.0,23.0,98.0,90.0,4.0,2.0,3.0,270.0,292.0,1,1601
2956,20-07-19,54.0,25.7,21.6,100.0,97.0,8.0,8.0,0.0,110.0,260.0,1,2956
386,20-08-02,26.0,31.0,23.0,98.3159,95.4284,8.0,8.0,0.0,270.0,225.0,1,386
2394,08-09-15,55.9,28.6,23.5,98.0,85.0,8.0,4.0,0.0,120.0,210.0,1,2394
2393,07-09-15,0.8,28.5,23.2,97.0,87.0,5.0,8.0,0.0,60.0,210.0,1,2393
2392,06-09-15,2.9,32.0,23.5,98.0,83.0,8.0,2.0,6.0,180.0,240.0,1,2392
2391,05-09-15,0.0,32.2,22.3,97.0,81.0,2.0,2.0,6.0,350.0,270.0,1,2391
