,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index,,,,,
0,01-10-08,22.91148331,26.93727219,19.80402461,91.69988996,97.55199103,7.375897833,7.220646216,1.840568781,118.4400866,172.7586831,2,2541,,,,,
0,01-10-08,11.52720783,31.54202089,19.07631716,94.25950413,77.87803647,7.511931576,0.705156982,6.78609957,103.3815776,169.3131495,2,2542,,,,,
0,01-10-08,46.60028683,28.83280186,21.81630657,93.74942742,82.91181781,5.305685742,5.397937971,6.212490667,207.7335346,199.1665718,2,2522,,,,,
0,01-10-08,50.59229723,29.54438642,25.45354883,91.93360663,85.66328148,7.068978021,7.964171839,3.443440002,286.3221805,214.7515502,2,2544,,,,,
0,01-10-08,8.368331004,29.18385807,20.16349712,91.49636128,90.59701436,2.254990836,5.086760601,4.75478077,176.3074799,332.6121894,2,2514,,,,,
0,01-10-08,11.94766507,29.59432192,21.67044199,93.38377581,88.76069276,2.724292178,4.377347055,4.941013122,174.1634734,234.5571813,2,2513,,,,,
0,01-10-08,34.22728165,31.77899323,21.18177009,94.31081197,85.19943989,7.032089958,7.291661641,5.44435641,233.864162,218.9504572,2,2512,,,,,
0,01-10-08,12.40722973,29.95408049,18.69963183,93.67893501,98.03624021,5.13187526,4.939444933,9.277095117,254.0473983,245.8372365,2,2511,,,,,
0,01-10-08,54.40499404,29.8926602,26.7887976,92.71090938,87.24667141,1.225865432,4.76165989,3.720146975,65.82711382,270.859322,2,2510,,,,,
0,01-10-08,3.32806291,29.43615981,23.59235816,92.29016634,95.21800347,2.68563826,4.675459021,5.443818119,111.0734218,167.0002612,2,2509,,,,,
0,01-10-08,34.96364872,31.83755749,20.54340379,94.34177679,85.83395806,6.457308374,0.570022339,6.716624656,210.5597018,167.8059256,2,2508,,,,,
0,01-10-08,14.77146442,28.68760819,25.41774895,99.73905906,82.04407581,2.05488635,1.216319434,5.17423138,289.1959973,114.7418761,2,2507,,,,,
0,01-10-08,58.35113627,29.43489671,19.72555947,87.85528954,79.02288511,3.416327669,5.076553765,6.797268964,106.0931736,151.7998569,2,2506,,,,,
0,01-10-08,41.06094098,26.91787806,19.86273657,92.27980278,86.63584191,5.375381706,4.52247363,5.814732283,97.04107983,223.7043989,2,2505,,,,,
0,01-10-08,35.55580388,28.64195627,22.48563577,91.31270885,83.24192338,5.854191995,4.929226241,4.957801726,234.7557796,229.8875864,2,2504,,,,,
0,01-10-08,27.3316949,28.34689994,19.85772878,88.81245636,80.88738496,5.719618257,4.129902867,1.693446715,206.6267759,233.6645824,2,2503,,,,,
0,01-10-08,1.463418572,29.74713081,15.47945692,94.6805499,81.21572128,6.47574997,6.172481271,0.47271632,40.82357693,79.77306016,2,2502,,,,,
0,01-10-08,31.60020511,30.28864444,20.82394589,95.72047047,87.38487778,7.232744656,4.151678674,9.347897571,331.3883292,314.9218099,2,2501,,,,,
0,01-10-08,15.2349847,29.44824516,22.82785304,98.59113939,91.44549163,4.313206405,5.334426755,4.1716147,306.3698071,287.6781717,2,2500,,,,,
0,01-10-08,38.69843031,31.23585743,23.77489709,86.45206003,93.07007022,3.830223222,6.299080812,8.467659607,176.7645928,285.957037,2,2519,,,,,
0,01-10-08,51.56324913,26.01964239,22.15373335,91.89211705,83.63283891,4.105982883,1.622618578,5.424367858,275.7970351,303.9462333,2,2520,,,,,
0,01-10-08,24.05474629,32.00244531,21.49578324,97.53703544,97.77492119,4.330098263,4.8136225,5.36334598,99.03551056,336.2791462,2,2521,,,,,
0,01-10-08,0.431016579,30.5425578,22.74855541,94.22681138,85.37980962,3.589580694,2.619949047,1.605049931,131.5595213,193.9086631,2,2471,,,,,
0,01-10-08,27.24556942,28.75978348,19.65418563,93.29779907,82.81709684,3.769432777,1.809627779,8.526686994,319.9231137,207.5383292,2,2539,,,,,
0,01-10-08,48.71383379,31.11033333,21.92663783,92.55529835,89.94484939,6.089725558,3.14529514,2.493399303,171.3182717,332.6506475,2,2469,,,,,
0,01-10-08,23.38919031,29.97856069,21.37161213,97.76691498,92.60152964,4.711276234,3.255299013,5.727687779,296.5345211,332.4442582,2,2484,,,,,
0,01-10-08,47.64145972,31.22406453,19.36065231,95.19836081,95.69106925,6.67289995,4.600654005,1.665803368,306.0532158,184.6713841,2,2493,,,,,
0,01-10-08,5.066620569,27.10015103,19.7307505,95.29265778,71.52997474,6.07795563,7.189708139,3.832436538,173.1856101,186.6208265,2,2492,,,,,
0,01-10-08,4.430968318,29.98036715,20.28182383,88.41358643,72.5244768,5.815819515,4.462875243,1.44317475,99.30905151,301.765978,2,2491,,,,,
0,01-10-08,32.2203216,30.0597717,22.95730626,98.10181811,97.37076496,4.849165851,0.004884035,8.024653036,317.9923316,247.7153762,2,2490,,,,,
0,01-10-08,29.74462252,28.78598034,19.61729612,92.94054233,79.68330086,4.528957068,4.400821145,6.19161369,228.1967813,220.174318,2,2489,,,,,
0,01-10-08,7.814548081,31.20549234,20.35009914,92.0540898,92.07375421,5.206725313,5.749971159,1.218242484,237.5093341,193.7671619,2,2488,,,,,
0,01-10-08,14.52729016,26.43174174,21.36806842,97.30569579,99.32566053,1.562703519,6.931817562,7.680566153,117.8087688,177.5209735,2,2487,,,,,
0,01-10-08,36.21499343,29.88258548,21.17892902,90.85938571,91.35424369,3.686730909,0.742166127,9.625379294,63.75207301,140.9156394,2,2497,,,,,
0,01-10-08,32.031674,29.55392106,18.09126424,91.5836727,85.26716151,6.439623573,2.993474865,1.926530546,332.8495093,167.888906,2,2486,,,,,
0,01-10-08,20.69201029,30.61679439,22.19762958,89.95060088,90.94015798,6.081951201,7.759543796,7.311392643,147.7460955,244.4806441,2,2483,,,,,
0,01-10-08,8.025646331,29.94713643,21.14916848,89.23161173,75.85056259,7.914274162,1.867901236,3.953048827,277.4415455,226.5200519,2,2495,,,,,
0,01-10-08,11.69960309,29.2577316,22.30889227,94.20495139,83.99027062,5.927531485,3.449786264,4.534778572,254.3599625,203.5894338,2,2482,,,,,
0,01-10-08,4.697634022,28.70541964,23.16720635,94.72586014,87.11683672,4.310109257,1.487622871,4.935485282,143.8919571,259.6578067,2,2481,,,,,
0,01-10-08,30.68131149,31.32323815,20.28697214,96.51054108,90.62447292,4.459400029,2.974750529,1.566887734,135.5791875,244.0791854,2,2480,,,,,
0,01-10-08,27.74982935,32.32762985,23.01519085,96.6272944,89.49485347,3.572840713,5.873075179,1.345368829,282.6938031,277.6717566,2,2479,,,,,
0,01-10-08,42.75354621,30.12614007,19.32963113,92.46186979,78.73051974,5.014480681,7.06217749,3.488997339,56.75482997,225.4462091,2,2478,,,,,
0,01-10-08,61.77967857,29.48833146,22.31548049,93.38751718,85.10296562,5.891446113,3.071713693,4.095773788,192.7749723,238.6636879,2,2477,,,,,
0,01-10-08,20.26377267,30.08766942,24.36569342,92.05274583,81.6607916,4.733137571,6.317972864,8.194614361,100.1809665,184.6085349,2,2476,,,,,
0,01-10-08,29.82752655,31.17103386,21.60647615,93.48617436,71.84843613,4.516895186,3.119762255,7.458161992,168.2168439,206.7882847,2,2485,,,,,
0,01-10-08,9.341774514,27.70047688,19.94227205,95.86841572,75.78943951,6.480436722,3.098636741,3.582031529,121.2445414,276.7573271,2,2515,,,,,
0,01-10-08,58.92545403,29.03620549,21.76887281,96.95405768,81.62261568,6.108532418,2.396990138,2.652234254,314.0283066,328.6619045,2,2494,,,,,
0,01-10-08,7.651168634,28.38659713,26.43854995,87.03875906,70.61687629,4.345554065,5.461064408,5.015636879,205.3071731,273.2922637,2,2824,,,,,
0,01-10-08,39.54076652,26.91432039,18.97522094,97.28503154,90.67953681,4.786027371,7.190295403,3.983708834,118.4683533,147.4274456,2,2475,,,,,
0,01-10-08,49.6034039,31.35139096,24.19633839,87.68482728,86.41626865,3.917322033,2.696696927,1.482117411,141.8755496,223.6643735,2,2459,,,,,
0,01-10-08,17.47059982,29.3407562,24.89168138,97.09436138,91.58069241,7.867603046,6.231192436,4.05545878,20.68715567,293.8910011,2,2468,,,,,
0,01-10-08,17.11174896,32.45443079,22.71647244,95.09082228,85.92764306,4.175137269,6.472197278,8.149956676,248.2266481,98.97896219,2,2467,,,,,
0,01-10-08,24.38864326,27.66365338,23.08501832,96.05572409,93.93209731,3.019328056,3.992365476,6.966536236,136.1487208,254.9107899,2,2466,,,,,
0,01-10-08,88.8203976,27.91623513,21.94466791,98.63940908,93.58003929,2.053333704,6.463714751,8.059987088,200.3077704,167.8475065,2,2465,,,,,
0,01-10-08,36.18561087,27.80734458,26.02905584,92.30006499,85.85968862,7.273779238,4.203245994,0.738255137,260.6165403,231.2539713,2,2464,,,,,
0,01-10-08,20.05026112,31.0206184,25.433736,89.3165705,96.85125724,7.608391852,1.674650449,1.175211079,84.72497105,272.8983797,2,2462,,,,,
0,01-10-08,10.96903131,29.55721102,23.82858652,91.96490935,69.62791298,7.978210613,0.991166299,7.366375658,72.62416338,171.3862013,2,2461,,,,,
0,01-10-08,3.157871554,29.89108392,22.44641565,97.16751313,77.47577906,4.431696487,4.180730377,7.921584671,24.84447923,319.8316826,2,2460,,,,,
0,01-10-08,11.76688179,29.18155472,23.51275065,92.06104962,75.79239621,3.453199942,2.524620645,4.896936868,201.3769496,327.4735756,2,2463,,,,,
0,01-10-08,33.95254404,28.00684401,21.29038442,98.55498742,86.95818667,6.504691673,5.892890626,3.827777178,188.7339873,187.2958909,2,2458,,,,,
0,01-10-08,34.16217423,28.62996184,23.65608467,88.43703159,88.40196697,7.263247072,3.879295345,0.112864494,149.0253781,227.6370042,2,2453,,,,,
0,01-10-08,39.52839965,28.90227983,21.36126874,90.3463662,96.81893057,6.842159012,6.371500803,6.928158242,156.7850506,125.3789739,2,2457,,,,,
0,01-10-08,8.744235141,32.81598412,21.15067751,93.89902082,77.30755215,4.535561315,2.466612395,0.910834941,99.39732601,188.4510622,2,2473,,,,,
0,01-10-08,63.70467301,29.52479231,24.67143764,95.44278119,93.8765869,5.178715418,5.329742432,3.779870824,105.5105348,265.7155981,2,2472,,,,,
0,01-10-08,27.61547317,29.15083735,19.18292564,90.13360373,84.49088979,1.677663872,4.944025694,6.08493619,178.1300681,217.9867015,2,2474,,,,,
0,01-10-08,8.814806929,31.20408523,19.86134827,91.91558422,79.75379789,6.776785437,0.572915433,2.26834767,135.0390122,227.9266772,2,2454,,,,,
0,01-10-08,16.97363849,28.54134892,20.25486582,93.15248494,82.98352347,5.518392943,4.812639029,5.643316139,153.1018215,82.29255563,2,2455,,,,,
0,01-10-08,21.19801125,29.39914531,24.62117384,91.02427539,91.58425326,7.723282219,1.800094707,8.035430535,272.5484459,126.9709575,2,2456,,,,,
2631,01-07-17,9,31,19,94,81,6,8,1.7,70,200,1,2631,,,,,
2873,28-09-18,0,31.6,22.4,79,67,3,4,5.6,45,280,1,2873,,,,,
2872,27-09-18,71.8,30.2,21.4,99,71,8,5,3,180,230,1,2872,,,,,
2871,26-09-18,0.4,33,21.4,85,73,0,8,7,40,250,1,2871,,,,,
2870,25-09-18,0,31.8,23.2,81,69,0,0,8,280,270,1,2870,,,,,
2869,24-09-18,0,32,23.6,83,67,0,0,4.9,130,290,1,2869,,,,,
2868,23-09-18,0,32.4,23.4,79,67,0,0,8,120,250,1,2868,,,,,
2867,22-09-18,0,32,23,80,60,2,0,9.6,110,240,1,2867,,,,,
2633,03-07-17,39,29.2,20,91,97,6,8,0,130,100,1,2633,,,,,
2632,02-07-17,33,29.6,18.2,92,89,8,6,2,110,290,1,2632,,,,,
1144,13-08-07,6.8,27,19.95,92.0262,78.7511,4,6,0,225,270,1,1144,,,,,
2630,30-06-17,46.4,30.6,18.5,97,89,8,8,0.9,160,240,1,2630,,,,,
1152,21-08-07,35.6,30,22,92.0262,78.7511,8,6,1.15,150,225,1,1152,,,,,
2579,10-10-16,2,28,16,96,95,6,8,2.4,90,300,1,2579,,,,,
2580,11-10-16,14.6,27.8,16.4,97,95,6,8,0,130,270,1,2580,,,,,
2581,12-10-16,10.1,30,16.7,95,86,8,6,4,100,250,1,2581,,,,,
2582,13-10-16,3.6,30.4,17,98,89,8,8,2.4,130,300,1,2582,,,,,
2583,14-10-16,1.8,31.5,17.2,92,85,4,4,7,90,260,1,2583,,,,,
2584,15-10-16,0,32,17,91,75,2,0,7.6,315,270,1,2584,,,,,
1145,14-08-07,5.8,30,20,92.1915,85.5613,6,4,4.45,180,315,1,1145,,,,,
2644,14-07-17,139.9,26.5,18,100,100,8,8,0,320,60,1,2644,,,,,
2874,29-09-18,5.2,30.4,26.5,91,73,7,4,3.8,150,250,1,2874,,,,,
2719,27-09-17,9.3,30.5,18.2,96,95,8,8,0.5,100,240,1,2719,,,,,
399,02-09-02,16.2,31.5,22,96.6295,72.1988,4.712782746,0,5.35,45,225,1,399,,,,,
2726,04-10-17,0,31.5,19.5,90,74,8,4,4.5,70,190,1,2726,,,,,
868,12-09-05,36.4,31,23,100,96.7035,4,6,4.35,202,247,1,868,,,,,
869,13-09-05,8.6,31.6,24.5,96.7321,78.3373,4,2,0.5,225,247,1,869,,,,,
870,14-09-05,12,30.1,24,98.3527,84.9868,6,2,4,225,247,1,870,,,,,
871,15-09-05,28.6,30.1,24,98.3159,79.625,4,2,3,157,157,1,871,,,,,
872,16-09-05,8,30,23.5,98.3159,78.4217,1,1,6.4,247,270,1,872,,,,,
873,17-09-05,0,30.6,24,92.0262,61.2949,0,0,7,292,337,1,873,,,,,
2486,09-07-16,4.4,30.5,15.7,91,84,6,7,2,200,240,1,2486,,,,,
2709,17-09-17,64.7,29.6,17.6,100,92,8,8,0,150,250,1,2709,,,,,
2487,10-07-16,57.6,31,16,92,100,7,8,0,230,250,1,2487,,,,,
2489,12-07-16,9.5,30.6,16.5,92,93,8,7,1.9,300,220,1,2489,,,,,
2720,28-09-17,49.7,28.5,19.5,93,95,6,8,0,160,210,1,2720,,,,,
2643,13-07-17,52.7,27.6,19.5,97,97,8,8,0,70,160,1,2643,,,,,
2718,26-09-17,2.8,30.4,17.8,92,85,8,8,0,190,270,1,2718,,,,,
2717,25-09-17,27.3,28.9,18,93,85,8,5,1,170,30,1,2717,,,,,
2716,24-09-17,0,32,19.4,89,70,4,2,7,150,220,1,2716,,,,,
1309,25-08-08,0,27,21.464,91.8522,78.3373,4,4,10,315,315,1,1309,,,,,
1308,24-08-08,0,28,22.776,84.0084,85.2811,6,6,0,315,225,1,1308,,,,,
1306,22-08-08,0,29,22.481,91.8522,65.8937,4,6,2,270,315,1,1306,,,,,
397,31-08-02,0,31,22.4,98.3527,78.7511,0,0,0,315,225,1,397,,,,,
2866,21-09-18,0,31.2,22,78,74,3,0,8,230,250,1,2866,,,,,
1290,06-08-08,7.2,27,22.412,92.0262,84.6773,4,8,4.3,247,270,1,1290,,,,,
2642,12-07-17,4.6,30.6,21,87,84,6,7,0.8,40,230,1,2642,,,,,
2702,10-09-17,1,30,19.5,90,89,8,8,2,130,220,1,2702,,,,,
2637,07-07-17,4.7,30,20.4,91,87,5,6,0,140,230,1,2637,,,,,
2638,08-07-17,20.6,29.8,20,90,92,8,8,0.5,120,230,1,2638,,,,,
819,25-07-05,13,28.5,18.63,96.7321,83.4144,6,6,0,270,225,1,819,,,,,
860,04-09-05,0,31.1,24,91.8522,100,2,8,3.35,337,337,1,860,,,,,
859,03-09-05,12.8,31.5,26,98.3527,78.3373,4,3,5,67,337,1,859,,,,,
858,02-09-05,0,31.5,24,96.76,69.6476,1,3,0,337,337,1,858,,,,,
596,16-10-03,0,33.4,22,92.0262,69.5374,8,0,6,247.5,315,1,596,,,,,
586,06-10-03,0,32,21.4,91.9229,82.2629,4,4,3.3,90,135,1,586,,,,,
598,18-10-03,0,33.5,20.6,95.1377,62.2419,0,0,9.15,247.5,225,1,598,,,,,
2733,11-10-17,15.4,32.2,19.4,91,73,6,0,6.7,90,230,1,2733,,,,,
2641,11-07-17,41.4,29.2,20.4,97,92,8,8,1,130,240,1,2641,,,,,
956,09-07-06,29.2,32,22.26,91.8522,61.9778,4,6,0,247,225,1,956,,,,,
2735,13-10-17,0,34.2,18.6,92,74,6,0,4.6,135,230,1,2735,,,,,
1284,31-07-08,10.8,29,21.884,84.6773,56,8,6,6,292,270,1,1284,,,,,
1285,01-08-08,8.6,28,22.052,92.1915,78.7511,8,6,3.8,247,315,1,1285,,,,,
1286,02-08-08,6,27,21.628,92.1915,78.7511,8,8,4,270,315,1,1286,,,,,
1287,03-08-08,13.2,29,22.084,84.3515,84.9868,6,8,4.2,225,225,1,1287,,,,,
1288,04-08-08,31.4,28,21.36,83.6466,84.9868,4,6,3,225,315,1,1288,,,,,
1289,05-08-08,0,28,21.488,84.6773,84.9868,8,4,0.3,270,225,1,1289,,,,,
866,10-09-05,6.2,31.2,24,98.3234,100,8,8,4,157,337,1,866,,,,,
2636,06-07-17,21.7,30.4,21,88,78,6,6,3.2,210,250,1,2636,,,,,
2635,05-07-17,36.2,30.4,21.4,90,78,8,4,1.2,160,270,1,2635,,,,,
2634,04-07-17,5,31,20.8,93,84,8,8,0.5,80,220,1,2634,,,,,
1280,27-07-08,67.6,27,22.4,84.3515,77.4451,8,8,0.25,247,315,1,1280,,,,,
2640,10-07-17,30.7,31,19.8,95,91,8,8,0,110,200,1,2640,,,,,
400,03-09-02,22.8,30.6,22,94.986,92.0262,8,8,0,315,225,1,400,,,,,
401,04-09-02,17,27.3,22,96.6295,72.5121,8,4,0,135,225,1,401,,,,,
402,05-09-02,9.2,30.5,22.4,98.3159,87.5452,8,8,0,225,135,1,402,,,,,
403,06-09-02,23.2,30.5,22,96.689,89.3698,6,6,0,45,225,1,403,,,,,
404,07-09-02,16,30.5,22.5,98.3309,87.7994,8,0,0,270,225,1,404,,,,,
405,08-09-02,18.4,31,22.5,90.302,96.8405,6,8,0,270,225,1,405,,,,,
406,09-09-02,22,30.5,22.4,95.0305,80.9334,8,4,0,270,225,1,406,,,,,
407,10-09-02,2.5,30.5,23,91.8522,88.0411,4,0,0,270,225,1,407,,,,,
408,11-09-02,0,30,24.5,91.9577,72.8647,0,0,0,225,225,1,408,,,,,
409,12-09-02,0,30.5,23.4,90.2165,85.5613,0,0,0,225,225,1,409,,,,,
821,27-07-05,60,30,22.2,91.8522,95.1167,8,4,0,202,225,1,821,,,,,
861,05-09-05,80,26.6,24,98.2692,100,8,8,0,180,247,1,861,,,,,
820,26-07-05,4,29,21.6,90.5481,92.0262,8,2,0,247,225,1,820,,,,,
818,24-07-05,139,28.2,19.2,98.2851,98.2692,8,4,0,292,315,1,818,,,,,
410,13-09-02,0,31.5,21.2,94.986,72.1988,0,0,8.35,315,225,1,410,,,,,
2488,11-07-16,8.2,31.6,15.5,92,95,6,8,0,260,300,1,2488,,,,,
1282,29-07-08,2.6,29,22.24,92.0262,84.6773,6,8,0.15,225,315,1,1282,,,,,
1039,30-09-06,61.2,31,22.04,100,78.7511,4,6,7.1,315,337,1,1039,,,,,
867,11-09-05,31.5,31.5,24,100,70.9183,6,2,1,315,315,1,867,,,,,
0,01-10-08,3.416241414,28.9348712,24.55085664,95.31726685,68.89073618,2.15849472,2.794516029,4.706029609,184.1201873,309.5280078,1,1630,,,,,
865,09-09-05,2.8,30,24,95.0305,59.7444,8,2,0,315,247,1,865,,,,,
0,01-10-08,10.71489788,31.5801452,22.0812289,95.98455851,88.88122422,3.349924435,0.912170415,10.11879627,260.920795,404.505716,1,1687,,,,,
0,01-10-08,18.90342837,31.51227124,21.86331097,99.26357693,97.23090065,0.947538214,4.698623876,5.054884077,320.5441652,151.6505718,1,1708,,,,,
0,01-10-08,17.99722043,31.69303485,21.98610339,102.197344,77.36577116,2.464192536,0.34678578,1.941104115,125.8419574,132.8362778,1,1709,,,,,
0,01-10-08,20.48303128,29.78992673,22.59792056,97.6853777,88.34544792,7.503904006,4.639670114,0.25214424,52.4709897,209.2584413,1,1710,,,,,
0,01-10-08,64.6878413,30.22073401,18.84708318,88.15065692,92.07550588,5.888462216,4.686211241,3.647117897,137.2687293,102.2547264,1,1711,,,,,
0,01-10-08,12.65160514,29.55668234,23.10375182,90.80154149,68.37090642,6.424548264,3.695858388,6.21001796,68.85648706,416.3680906,1,1712,,,,,
0,01-10-08,37.37714246,32.09545337,21.88023118,89.18998303,97.25530744,4.772920335,7.715821443,6.046834313,273.4983267,97.4863302,1,1713,,,,,
0,01-10-08,46.87933468,30.89578658,26.79112629,87.02288709,79.2490175,7.732142625,3.147383741,10.52862664,160.654365,98.07444528,1,1690,,,,,
0,01-10-08,14.03191887,27.89694208,25.07086425,85.77465879,76.34254896,6.492057215,6.104643262,0.809788032,76.68676643,293.0376977,1,1689,,,,,
0,01-10-08,49.49801934,32.97297249,20.56004244,94.0165075,61.0862422,5.545539185,1.920624392,0.560916934,125.9465185,204.3109583,1,1688,,,,,
0,01-10-08,38.69871931,31.37385573,23.2532229,92.16475048,79.89756131,6.521630582,2.105811397,2.910519686,19.61545374,284.2224645,1,1663,,,,,
0,01-10-08,11.3464596,32.42729433,24.28549402,96.86375269,83.29009518,2.634666745,5.171492909,7.509534395,228.2782863,188.931087,1,1661,,,,,
0,01-10-08,26.5777134,29.69702201,23.74418667,96.9154249,95.65337682,6.327509715,5.564398398,2.77070153,125.9102151,201.5347585,1,1664,,,,,
0,01-10-08,7.486075541,28.4538088,22.28244973,97.23686145,69.51747188,3.455681669,6.402199643,3.517720349,217.7715595,187.8886457,1,1665,,,,,
0,01-10-08,39.03404426,31.25142743,21.48953391,91.96151837,78.40329565,1.977637746,1.22711603,2.398467809,271.9651764,324.2098028,1,1666,,,,,
0,01-10-08,25.30809594,29.41355158,19.89080399,99.97545967,91.58787743,3.453919776,0.188262096,6.963238009,87.41740699,142.7474394,1,1667,,,,,
0,01-10-08,1.484650135,34.27421658,23.72122383,97.76628792,92.87487602,0.368061225,4.136022216,2.248567041,122.9014059,279.6052402,1,1668,,,,,
0,01-10-08,33.08663724,29.98416248,23.44945461,92.46761208,92.75061093,6.262646637,3.065473556,6.97649184,241.5461656,45.71339687,1,1669,,,,,
0,01-10-08,54.78057405,30.07131905,20.7714508,92.54469265,88.5488736,4.250949451,3.830992748,5.741293054,140.7519552,241.8652007,1,1670,,,,,
0,01-10-08,76.36147983,28.85236284,21.65132304,85.81519133,74.70476702,3.662839618,3.203462989,9.964511454,162.3156912,278.2603956,1,1671,,,,,
0,01-10-08,30.02926257,32.88735428,22.66072325,88.41417598,79.02874155,4.178356178,6.727694278,2.825257342,105.3944335,184.0086278,1,1672,,,,,
0,01-10-08,13.07908429,27.65480853,19.38499694,95.26642874,98.43890198,3.360486276,3.226032299,3.605692249,230.465237,242.3454437,1,1707,,,,,
0,01-10-08,15.5722818,31.17109759,23.49416388,95.6385127,82.16378721,3.731204839,3.302835991,4.594841943,186.9025699,296.6686494,1,1706,,,,,
0,01-10-08,40.75352104,29.71674218,21.84596158,83.47685596,78.65626446,7.616749694,2.881059527,6.402155439,108.8250091,283.0942416,1,1705,,,,,
0,01-10-08,10.66089763,28.48675616,24.3073667,97.40789694,87.64035625,0.300326777,6.03698648,1.267939816,221.9901294,273.1336569,1,1704,,,,,
1292,08-08-08,23.6,26,21.712,100,84.6773,8,8,2.6,270,315,1,1292,,,,,
0,01-10-08,33.93342692,28.17532146,20.69010351,94.69096901,74.56940829,5.241932588,4.175836721,4.814373184,120.1832881,421.9737348,1,1631,,,,,
0,01-10-08,58.24529011,35.04696374,20.91917809,102.2306195,92.99235597,4.426403412,3.610210651,2.74230992,146.4738055,214.60099,1,1620,,,,,
0,01-10-08,98.16448321,29.7436623,22.49785226,93.4266672,65.90250525,2.782937961,0.416543138,7.801472478,220.2569594,170.5570864,1,1606,,,,,
0,01-10-08,37.75567186,25.03668652,21.05540686,98.13742774,88.72259596,5.393999589,4.619834945,0.2413889,140.9090273,414.640219,1,1660,,,,,
0,01-10-08,46.26245905,33.63394969,24.10263038,97.58429395,78.77457628,4.171915631,5.311208463,2.034336357,222.4540029,314.7023135,1,1662,,,,,
0,01-10-08,26.99879583,31.39192104,21.66039785,94.55243685,73.23251423,7.032914362,6.088264591,0.961779702,178.5176698,157.6433118,1,1691,,,,,
0,01-10-08,51.06017336,27.82832542,21.56647066,84.32609323,73.01433608,4.22305363,6.751520042,3.417928637,141.9381143,110.2608107,1,1692,,,,,
0,01-10-08,22.5053881,30.07500357,22.43700247,92.09709956,81.89330483,2.15209952,5.518858872,3.414050907,180.4294854,279.6246133,1,1693,,,,,
0,01-10-08,7.138544771,29.74692258,23.43529525,94.8452335,63.35086361,5.007242894,6.246614618,2.584994865,154.1550273,296.0711553,1,1694,,,,,
0,01-10-08,11.89124546,32.04888391,22.3121306,90.77547161,73.50966581,6.779427725,7.052647851,6.108937091,268.3637497,211.6796691,1,1695,,,,,
0,01-10-08,24.03597668,29.50348543,19.56783416,94.56959605,62.29560483,4.883203566,4.015892982,2.156430742,227.4313736,254.0381152,1,1696,,,,,
0,01-10-08,89.90268884,29.01592114,24.9978918,101.2089573,77.09489337,2.436658591,1.961729251,4.060166605,102.1386356,130.4121939,1,1697,,,,,
0,01-10-08,19.36674509,30.72160455,24.19793467,101.4283208,63.9140243,1.355149137,0.019279596,0.17460465,66.7564867,123.7751218,1,1698,,,,,
0,01-10-08,9.148512298,31.08603221,20.31970606,105.0007445,85.00277346,6.343307044,7.710575107,7.117721271,270.5589384,390.9932039,1,1699,,,,,
0,01-10-08,19.77893019,31.95587833,18.9084421,99.02247486,96.96482561,3.220100731,1.497726297,3.680581275,184.6520292,270.4188794,1,1700,,,,,
0,01-10-08,36.48884958,32.60954982,19.94369225,89.94848763,94.15008621,6.738994346,7.191165318,2.328801455,157.6491722,275.8481362,1,1701,,,,,
0,01-10-08,7.309570699,27.64236029,22.2653646,93.30397243,94.62913084,7.889786926,5.919826079,2.453909903,104.9784409,170.7657942,1,1702,,,,,
0,01-10-08,12.29220075,31.40275225,22.26819358,100.7720528,74.81358755,5.551305973,4.705308291,6.296623637,210.6669947,37.53836464,1,1703,,,,,
0,01-10-08,15.59812698,28.83276874,20.51621445,89.12765344,81.54462092,3.094132578,4.759068627,2.522329745,57.49437764,358.0509437,1,1673,,,,,
0,01-10-08,34.01021218,28.31451939,21.99136128,86.6130116,93.2526832,5.855793895,7.046548191,3.110314072,156.536514,226.3684228,1,1674,,,,,
864,08-09-05,3.8,30,24.2,95.9316,74.9409,6,6,0,112,135,1,864,,,,,
2491,14-07-16,27.5,30.5,16,93,91,5,7,5.4,130,290,1,2491,,,,,
816,22-07-05,43.2,29,19.8,98.3159,83.2779,4,8,0,112,135,1,816,,,,,
815,21-07-05,59,29.7,20.3,95.0524,80.5466,6,8,0,270,315,1,815,,,,,
2861,16-09-18,0,31.5,22.4,75,68,0,0,9,340,310,1,2861,,,,,
2862,17-09-18,0,31.2,23,91,72,0,0,8.4,280,280,1,2862,,,,,
1302,18-08-08,4.8,27,22.2,100,84.9868,6,8,0,315,225,1,1302,,,,,
817,23-07-05,99.2,28.2,19,96.6596,96.7035,8,8,0,225,225,1,817,,,,,
412,15-09-02,0,30.5,21.4,84.9868,78.7511,0,0,6.2,225,225,1,412,,,,,
1283,30-07-08,30,28,22.632,84.9868,72.1988,8,4,3.2,270,270,1,1283,,,,,
2490,13-07-16,10.9,29.8,15.8,93,93,7,8,0,280,260,1,2490,,,,,
2492,15-07-16,1.1,30.1,17.1,90,89,4,6,5.8,100,270,1,2492,,,,,
0,01-10-08,13.33403808,28.24495259,21.71256957,96.3526069,86.0412994,5.088909283,3.335820688,2.053821527,192.2359756,319.9676313,1,1676,,,,,
2493,16-07-16,70.1,30.5,17,97,93,7,6,2.7,130,240,1,2493,,,,,
2494,17-07-16,32.6,30.4,16.7,97,93,8,6,1,110,220,1,2494,,,,,
2495,18-07-16,50.6,29.5,16,98,94,8,7,0,120,70,1,2495,,,,,
